# Constructed from biom file
#OTU ID	G12MB13	G12MB10	G2MB7	G12MB2	AGMB6	G12MB17	G2MB14	G12MB7	G2MB6	URGMB11	G2MB12	URGMB13	URGMB12	G2MB9	G2MB11	G12MB14	URGMB2	G2MB3	URGMB5	G12MB3	G2MB13	G12MB11	G2MB10	G12MB4	URGMB4	URGMB6	G12MB1	G2MB15	URGMB14	AGMB2	AGMB7	URGMB3	FRCMB4	AGMB1	FRCMB1	AGMB5	G12MB5	G12MB16	G2MB4	G2MB8	G2MB2	URGMB8	URGMB7	G12MB9	URGMB9	AGMB3	G12MB6	G12MB8	FRCMB2	URGMB10	FRCMB3	AGMB4	URGMB1	FRCMB5	G2MB1
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__	0.0	5.0	0.0	6.0	4.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	38.0	8.0	2.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	6.0	0.0	0.0	25.0	1.0	0.0	11.0	5.0	0.0	1.0	2.0	5.0	0.0	11.0	6.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	159.0	6.0	5.0	30.0	0.0	0.0	11.0	0.0	3.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__garvieae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__	68.0	60.0	169.0	45.0	0.0	14.0	618.0	1.0	9.0	4.0	26.0	2.0	5.0	51.0	582.0	97.0	6.0	51.0	8.0	4.0	59.0	18.0	54.0	63.0	5.0	7.0	140.0	436.0	4.0	89.0	3.0	4.0	4.0	30.0	5.0	0.0	18.0	16.0	11.0	25.0	15.0	2.0	63.0	2.0	9.0	33.0	14.0	5.0	12914.0	2808.0	29.0	6.0	25.0	17.0	151.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__luteciae	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	2.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1794.0	5.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__	13248.0	10244.0	11868.0	11044.0	7474.0	6812.0	8426.0	14988.0	7077.0	8041.0	14167.0	8987.0	5767.0	9128.0	11370.0	6471.0	8917.0	13476.0	7273.0	10689.0	10651.0	11740.0	11522.0	9558.0	7869.0	9758.0	10658.0	7515.0	6105.0	10637.0	8632.0	7424.0	23869.0	10615.0	15858.0	7824.0	14373.0	3874.0	12507.0	11534.0	7674.0	10008.0	5728.0	5076.0	7982.0	11333.0	14241.0	3239.0	360.0	2155.0	4757.0	6037.0	8059.0	2598.0	12389.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__;s__	2.0	5.0	1.0	0.0	8.0	0.0	1.0	2.0	6.0	1.0	0.0	0.0	1.0	2.0	4.0	0.0	4.0	1.0	2.0	0.0	2.0	5.0	2.0	4.0	2.0	3.0	0.0	0.0	2.0	3.0	9.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	5.0	3.0	1.0	1.0	2.0	1.0	0.0	6.0	1.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	2.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__;s__	91.0	84.0	240.0	135.0	123.0	87.0	43.0	23.0	39.0	55.0	168.0	41.0	72.0	168.0	88.0	62.0	101.0	69.0	90.0	26.0	100.0	153.0	65.0	20.0	86.0	47.0	21.0	25.0	31.0	162.0	242.0	87.0	0.0	233.0	8.0	170.0	104.0	31.0	112.0	178.0	20.0	76.0	44.0	20.0	47.0	342.0	101.0	21.0	20.0	52.0	2.0	273.0	48.0	151.0	73.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__	2018.0	397.0	347.0	724.0	515.0	752.0	498.0	1148.0	634.0	2112.0	746.0	1433.0	1453.0	1444.0	653.0	755.0	1007.0	1019.0	2153.0	1334.0	743.0	387.0	1804.0	971.0	1369.0	2525.0	649.0	387.0	1380.0	407.0	572.0	1378.0	8.0	336.0	133.0	399.0	601.0	287.0	229.0	1331.0	887.0	1155.0	1043.0	300.0	871.0	787.0	510.0	227.0	36.0	762.0	5.0	391.0	726.0	505.0	1114.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__perfringens	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	15.0	2.0	6.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	395.0	3.0	0.0	3.0	1.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__SMB53;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Sarcina;s__	0.0	1.0	0.0	40.0	0.0	5.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	29.0	0.0	146.0	0.0	1.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	88.0	0.0	0.0	0.0	2.0	3202.0	3.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Dehalobacteriaceae;g__;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Dehalobacteriaceae;g__Dehalobacterium;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Pseudoramibacter_Eubacterium;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__	2233.0	1577.0	602.0	781.0	1082.0	939.0	921.0	3790.0	1099.0	2561.0	1468.0	1131.0	889.0	1439.0	1243.0	459.0	1216.0	1779.0	1032.0	1224.0	1910.0	1532.0	1182.0	703.0	996.0	2743.0	685.0	1056.0	770.0	1398.0	727.0	903.0	1636.0	725.0	1364.0	1523.0	2307.0	496.0	2260.0	2600.0	892.0	1289.0	895.0	2414.0	925.0	1455.0	1721.0	1071.0	3613.0	721.0	2617.0	876.0	1076.0	478.0	1317.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes;s__	305.0	23.0	1.0	5.0	24.0	262.0	342.0	69.0	69.0	37.0	608.0	73.0	66.0	65.0	17.0	38.0	51.0	1604.0	129.0	7.0	13.0	21.0	1.0	4.0	8.0	351.0	2.0	5.0	433.0	66.0	46.0	33.0	2.0	9.0	4.0	47.0	15.0	15.0	43.0	123.0	26.0	12.0	0.0	0.0	38.0	51.0	34.0	0.0	0.0	18.0	0.0	242.0	9.0	0.0	2.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__	1490.0	378.0	479.0	584.0	354.0	657.0	523.0	482.0	338.0	604.0	730.0	735.0	293.0	447.0	499.0	367.0	895.0	782.0	478.0	659.0	602.0	610.0	782.0	861.0	665.0	734.0	873.0	371.0	324.0	504.0	347.0	464.0	813.0	227.0	1118.0	461.0	479.0	257.0	300.0	712.0	741.0	546.0	540.0	352.0	456.0	547.0	347.0	209.0	3823.0	326.0	82.0	667.0	545.0	618.0	733.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__obeum	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	3.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__producta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	629.0	0.0	2.0	2.0	0.0	4.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Butyrivibrio;s__	22.0	12.0	25.0	22.0	2.0	7.0	9.0	12.0	3.0	27.0	14.0	16.0	10.0	50.0	32.0	8.0	24.0	20.0	11.0	7.0	74.0	24.0	24.0	15.0	13.0	16.0	5.0	6.0	11.0	20.0	6.0	15.0	0.0	2.0	0.0	9.0	29.0	7.0	10.0	37.0	5.0	9.0	22.0	9.0	10.0	13.0	25.0	7.0	1.0	4.0	0.0	28.0	11.0	6.0	23.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus;s__	804.0	178.0	124.0	137.0	374.0	329.0	296.0	125.0	446.0	365.0	208.0	810.0	399.0	360.0	1418.0	1007.0	1072.0	417.0	508.0	250.0	1481.0	206.0	308.0	534.0	425.0	825.0	262.0	220.0	433.0	563.0	215.0	400.0	11.0	850.0	55.0	612.0	324.0	65.0	941.0	92.0	117.0	163.0	182.0	363.0	226.0	266.0	348.0	139.0	194.0	102.0	192.0	161.0	202.0	199.0	87.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus;s__eutactus	6.0	9.0	6.0	66.0	0.0	59.0	35.0	0.0	26.0	0.0	6.0	0.0	7.0	1.0	9.0	8.0	23.0	20.0	5.0	244.0	30.0	18.0	0.0	15.0	3.0	0.0	0.0	23.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	59.0	9.0	0.0	0.0	0.0	1.0	0.0	20.0	219.0	0.0	35.0	8.0	0.0	0.0	0.0	0.0	182.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea;s__	11.0	11.0	10.0	22.0	8.0	14.0	5.0	13.0	10.0	14.0	12.0	4.0	2.0	7.0	6.0	9.0	8.0	19.0	8.0	7.0	13.0	4.0	4.0	4.0	7.0	6.0	14.0	4.0	9.0	8.0	5.0	5.0	99.0	11.0	192.0	8.0	10.0	10.0	20.0	12.0	13.0	5.0	8.0	9.0	6.0	15.0	9.0	4.0	7127.0	3.0	507.0	9.0	10.0	7.0	9.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea;s__formicigenerans	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnobacterium;s__	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospira;s__	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	40.0	27.0	93.0	0.0	0.0	2.0	100.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Marvinbryantia;s__formatexigens	1808.0	329.0	1002.0	524.0	407.0	685.0	504.0	778.0	375.0	520.0	934.0	881.0	248.0	622.0	686.0	391.0	1000.0	828.0	407.0	684.0	751.0	872.0	1135.0	970.0	735.0	861.0	1162.0	306.0	301.0	533.0	396.0	649.0	470.0	166.0	287.0	506.0	365.0	222.0	509.0	926.0	562.0	755.0	735.0	198.0	569.0	515.0	300.0	136.0	2.0	234.0	0.0	528.0	735.0	799.0	661.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Pseudobutyrivibrio;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Robinsoniella;s__peoriensis	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	4.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__	13.0	8.0	2.0	9.0	42.0	19.0	37.0	2.0	34.0	7.0	9.0	32.0	13.0	25.0	39.0	4.0	7.0	28.0	12.0	50.0	75.0	4.0	54.0	8.0	33.0	41.0	1.0	99.0	35.0	6.0	11.0	29.0	4.0	9.0	8.0	29.0	25.0	8.0	196.0	436.0	17.0	21.0	25.0	50.0	35.0	74.0	15.0	40.0	49.0	267.0	292.0	44.0	21.0	17.0	15.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__faecis	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Ruminococcus];s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Ruminococcus];s__gnavus	117.0	63.0	70.0	143.0	73.0	89.0	51.0	65.0	33.0	86.0	111.0	58.0	19.0	59.0	42.0	37.0	42.0	140.0	27.0	70.0	88.0	70.0	70.0	68.0	49.0	130.0	230.0	20.0	19.0	105.0	40.0	34.0	25.0	60.0	7.0	60.0	59.0	40.0	29.0	64.0	81.0	32.0	21.0	37.0	22.0	71.0	66.0	31.0	6.0	1.0	20.0	84.0	25.0	8.0	65.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__rc4-4;s__	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__	15037.0	14624.0	8150.0	7839.0	18681.0	10074.0	17053.0	17684.0	11418.0	14546.0	13958.0	15806.0	11007.0	12964.0	11798.0	6177.0	17950.0	11905.0	14300.0	27353.0	13516.0	8659.0	12179.0	30437.0	16663.0	19434.0	7947.0	13729.0	8848.0	14061.0	18970.0	13604.0	21810.0	6102.0	28057.0	18817.0	10025.0	7139.0	16857.0	10147.0	22498.0	14883.0	13263.0	10365.0	17130.0	17488.0	8149.0	7491.0	2434.0	8607.0	576.0	14000.0	16898.0	13738.0	17109.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Clostridium;s__methylpentosum	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__prausnitzii	1947.0	592.0	24.0	10.0	87.0	301.0	365.0	146.0	969.0	44.0	52.0	111.0	121.0	71.0	588.0	5.0	266.0	107.0	119.0	258.0	985.0	177.0	80.0	531.0	87.0	143.0	17.0	764.0	262.0	152.0	78.0	174.0	430.0	24.0	602.0	96.0	255.0	11.0	603.0	174.0	1041.0	188.0	54.0	1247.0	86.0	165.0	133.0	1070.0	0.0	2.0	1.0	50.0	103.0	950.0	118.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira;s__	308.0	435.0	243.0	480.0	702.0	305.0	1346.0	205.0	1158.0	397.0	516.0	620.0	474.0	823.0	889.0	107.0	339.0	461.0	530.0	354.0	525.0	226.0	484.0	300.0	817.0	599.0	134.0	1396.0	597.0	711.0	1261.0	883.0	113.0	417.0	216.0	902.0	490.0	1021.0	1238.0	751.0	1151.0	569.0	392.0	272.0	522.0	917.0	475.0	291.0	19.0	1257.0	2036.0	1145.0	435.0	276.0	1560.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Papillibacter;s__cinnamivorans	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__	2255.0	2049.0	1700.0	5275.0	1492.0	742.0	1736.0	367.0	1754.0	2087.0	645.0	3139.0	1571.0	1221.0	2946.0	846.0	2462.0	1243.0	2093.0	3277.0	3112.0	912.0	1806.0	1789.0	4661.0	2549.0	1149.0	787.0	3613.0	3483.0	3143.0	5087.0	5.0	2966.0	118.0	1654.0	2342.0	338.0	2014.0	3871.0	848.0	5711.0	3319.0	1431.0	6258.0	1999.0	2805.0	2621.0	4.0	1801.0	104.0	3779.0	4203.0	934.0	1604.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__bromii	3.0	4.0	4.0	0.0	0.0	0.0	3.0	0.0	2.0	2.0	0.0	4.0	0.0	1.0	3.0	0.0	3.0	2.0	1.0	0.0	1.0	0.0	1.0	5.0	4.0	2.0	0.0	2.0	8.0	0.0	4.0	6.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	4.0	0.0	10.0	20.0	1.0	26.0	2.0	1.0	4.0	0.0	1.0	0.0	5.0	11.0	0.0	1.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__callidus	0.0	786.0	8.0	60.0	1.0	12.0	129.0	4.0	2.0	24.0	23.0	37.0	58.0	41.0	11.0	12.0	103.0	66.0	110.0	1.0	8.0	38.0	76.0	14.0	119.0	38.0	384.0	15.0	94.0	83.0	1.0	85.0	0.0	193.0	1.0	0.0	64.0	46.0	17.0	6.0	213.0	27.0	29.0	219.0	141.0	0.0	50.0	253.0	0.0	0.0	0.0	0.0	110.0	1.0	12.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__flavefaciens	86.0	253.0	42.0	125.0	65.0	19.0	147.0	155.0	61.0	26.0	130.0	37.0	4.0	62.0	39.0	9.0	21.0	3.0	4.0	73.0	15.0	40.0	14.0	12.0	8.0	63.0	31.0	128.0	121.0	25.0	116.0	14.0	0.0	17.0	0.0	54.0	257.0	2.0	127.0	277.0	26.0	76.0	51.0	272.0	21.0	128.0	184.0	207.0	1.0	0.0	0.0	68.0	14.0	123.0	19.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Dialister;s__	4.0	22.0	0.0	0.0	1.0	12.0	32.0	0.0	27.0	0.0	2.0	3.0	5.0	5.0	0.0	1.0	1.0	0.0	9.0	3.0	7.0	3.0	24.0	0.0	0.0	0.0	1.0	7.0	12.0	8.0	1.0	14.0	0.0	2.0	1.0	0.0	41.0	9.0	16.0	14.0	7.0	3.0	0.0	29.0	1.0	0.0	36.0	46.0	0.0	50.0	16.0	2.0	2.0	22.0	9.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Phascolarctobacterium;s__	0.0	13.0	9.0	0.0	0.0	2.0	23.0	18.0	16.0	1.0	0.0	18.0	14.0	9.0	4.0	0.0	4.0	7.0	14.0	3.0	0.0	1.0	7.0	2.0	2.0	1.0	0.0	14.0	10.0	0.0	1.0	5.0	6.0	0.0	8.0	1.0	21.0	2.0	13.0	19.0	24.0	4.0	4.0	11.0	9.0	3.0	27.0	8.0	0.0	4.0	42.0	4.0	5.0	1.0	37.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Veillonella;s__	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
