# Constructed from biom file
#OTU ID	St_Patrick	Abita	Callopie	Alana	Unknown	Dyani	Abu	Captive_Baby	Marra	Nilsson	Unknown_FRC5	Nyx	Ariadne	Luna	Minerva	Jordan	Corey	Theodora	Bathsheba	Odysseus	Ivy	Ivanhoe	Octavia	Unknown_G2.3	Unknown_G2.2	Wings	Orf	Juniper	Azalea	Mimosa	Agate	Zanahoria	Rambo_II	Siobhan	Unknown_G2.1	Talia	URG.1	URG.10	URG.11	URG.12	URG.13	URG.14	URG.2	URG.3	URG.4	URG.5	URG.6	URG.7	URG.8	URG.9
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Dehalobacteriaceae;g__Dehalobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Pseudoramibacter_Eubacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__	725.0	1398.0	2331.0	1523.0	1082.0	727.0	1364.0	3613.0	2617.0	1636.0	478.0	685.0	3109.0	2233.0	459.0	496.0	939.0	781.0	1224.0	1774.0	4028.0	3790.0	2414.0	1317.0	1182.0	1243.0	2389.0	1910.0	1056.0	892.0	1779.0	2260.0	1099.0	602.0	2600.0	1439.0	1076.0	721.0	2561.0	889.0	1131.0	770.0	1216.0	903.0	996.0	1032.0	2743.0	895.0	1289.0	925.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes	9.0	66.0	293.0	47.0	24.0	46.0	4.0	0.0	0.0	2.0	0.0	2.0	44.0	305.0	38.0	15.0	262.0	5.0	7.0	4.0	49.0	69.0	0.0	2.0	1.0	17.0	950.0	13.0	5.0	26.0	1604.0	43.0	69.0	1.0	123.0	65.0	9.0	18.0	37.0	66.0	73.0	433.0	51.0	33.0	8.0	129.0	351.0	0.0	12.0	38.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia	227.0	504.0	1218.0	462.0	354.0	347.0	1148.0	4461.0	84.0	814.0	622.0	873.0	990.0	1490.0	367.0	257.0	657.0	584.0	659.0	1070.0	827.0	482.0	352.0	736.0	782.0	499.0	1254.0	602.0	372.0	742.0	782.0	300.0	339.0	479.0	712.0	447.0	545.0	326.0	604.0	294.0	735.0	326.0	896.0	464.0	665.0	479.0	738.0	541.0	546.0	456.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Butyrivibrio	2.0	20.0	41.0	9.0	2.0	6.0	0.0	1.0	0.0	0.0	6.0	5.0	36.0	22.0	8.0	7.0	7.0	22.0	7.0	22.0	54.0	12.0	9.0	23.0	24.0	32.0	23.0	74.0	6.0	5.0	20.0	10.0	3.0	25.0	37.0	50.0	11.0	4.0	27.0	10.0	16.0	11.0	24.0	15.0	13.0	11.0	16.0	22.0	9.0	10.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus	850.0	563.0	427.0	614.0	374.0	215.0	55.0	194.0	192.0	11.0	199.0	262.0	411.0	810.0	1015.0	74.0	388.0	203.0	494.0	696.0	766.0	125.0	383.0	87.0	308.0	1427.0	545.0	1511.0	243.0	117.0	437.0	941.0	472.0	130.0	92.0	361.0	384.0	102.0	365.0	406.0	810.0	439.0	1095.0	400.0	428.0	513.0	825.0	182.0	164.0	445.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea	11.0	8.0	24.0	8.0	8.0	5.0	192.0	7128.0	507.0	100.0	7.0	15.0	15.0	11.0	9.0	10.0	14.0	22.0	8.0	8.0	20.0	13.0	9.0	9.0	4.0	6.0	17.0	13.0	4.0	13.0	19.0	22.0	10.0	10.0	13.0	8.0	10.0	3.0	14.0	2.0	4.0	9.0	8.0	6.0	7.0	9.0	6.0	8.0	5.0	7.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnobacterium	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	3.0	1.0	0.0	1.0	2.0	1.0	0.0	1.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospira	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	27.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	2.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	93.0	6.0	4.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Marvinbryantia	166.0	533.0	1043.0	506.0	407.0	396.0	287.0	2.0	0.0	470.0	799.0	1162.0	1201.0	1808.0	391.0	222.0	685.0	524.0	684.0	1106.0	665.0	778.0	198.0	661.0	1135.0	686.0	1438.0	751.0	306.0	562.0	828.0	509.0	375.0	1002.0	926.0	622.0	735.0	234.0	520.0	248.0	881.0	301.0	1000.0	649.0	735.0	407.0	861.0	735.0	755.0	569.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Pseudobutyrivibrio	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Robinsoniella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	6.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia	9.0	6.0	120.0	29.0	42.0	11.0	8.0	49.0	293.0	4.0	17.0	1.0	15.0	13.0	4.0	8.0	19.0	9.0	50.0	48.0	40.0	2.0	51.0	15.0	54.0	39.0	46.0	75.0	99.0	17.0	28.0	199.0	34.0	2.0	437.0	25.0	21.0	268.0	8.0	13.0	32.0	35.0	7.0	29.0	33.0	12.0	41.0	26.0	21.0	35.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Ruminococcus]	60.0	105.0	157.0	60.0	73.0	40.0	7.0	7.0	21.0	25.0	8.0	230.0	133.0	117.0	37.0	41.0	89.0	143.0	71.0	99.0	127.0	65.0	37.0	65.0	70.0	42.0	162.0	88.0	21.0	81.0	141.0	29.0	33.0	70.0	64.0	59.0	25.0	1.0	86.0	19.0	58.0	19.0	42.0	34.0	49.0	27.0	130.0	21.0	32.0	22.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__rc4-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__	6102.0	14061.0	31488.0	18817.0	18681.0	18970.0	28057.0	2434.0	576.0	21810.0	13738.0	7947.0	23283.0	15037.0	6177.0	7139.0	10074.0	7839.0	27353.0	37928.0	18174.0	17684.0	10365.0	17109.0	12179.0	11798.0	31011.0	13516.0	13729.0	22498.0	11905.0	16857.0	11418.0	8150.0	10147.0	12964.0	16898.0	8607.0	14546.0	11007.0	15806.0	8848.0	17950.0	13604.0	16663.0	14300.0	19434.0	13263.0	14883.0	17130.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Clostridium	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium	24.0	152.0	215.0	96.0	87.0	78.0	602.0	0.0	1.0	430.0	950.0	17.0	769.0	1947.0	5.0	11.0	301.0	10.0	258.0	1601.0	388.0	146.0	1247.0	118.0	80.0	588.0	417.0	985.0	764.0	1041.0	107.0	603.0	969.0	24.0	174.0	71.0	103.0	2.0	44.0	121.0	111.0	262.0	266.0	174.0	87.0	119.0	143.0	54.0	188.0	86.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira	417.0	711.0	2062.0	902.0	702.0	1261.0	216.0	19.0	2036.0	113.0	276.0	134.0	661.0	308.0	107.0	1021.0	305.0	480.0	354.0	591.0	965.0	205.0	272.0	1560.0	484.0	889.0	1862.0	525.0	1396.0	1151.0	461.0	1238.0	1158.0	243.0	751.0	823.0	435.0	1257.0	397.0	474.0	620.0	597.0	339.0	883.0	817.0	530.0	599.0	392.0	569.0	522.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Papillibacter	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus	3177.0	3591.0	5981.0	1709.0	1558.0	3264.0	119.0	5.0	104.0	5.0	1058.0	1564.0	4082.0	2344.0	867.0	386.0	773.0	5460.0	3351.0	4905.0	5704.0	526.0	1923.0	1636.0	1897.0	2999.0	2813.0	3136.0	932.0	1087.0	1314.0	2159.0	1819.0	1754.0	4158.0	1325.0	4338.0	1802.0	2139.0	1633.0	3217.0	3836.0	2589.0	5192.0	4792.0	2208.0	2652.0	3419.0	5824.0	6446.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Dialister	2.0	8.0	2.0	0.0	1.0	1.0	1.0	0.0	16.0	0.0	22.0	1.0	25.0	4.0	1.0	9.0	12.0	0.0	3.0	46.0	77.0	0.0	29.0	9.0	24.0	0.0	34.0	7.0	7.0	7.0	0.0	16.0	27.0	0.0	14.0	5.0	2.0	50.0	0.0	5.0	3.0	12.0	1.0	14.0	0.0	9.0	0.0	0.0	3.0	1.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Phascolarctobacterium	0.0	0.0	7.0	1.0	0.0	1.0	8.0	0.0	42.0	6.0	1.0	0.0	14.0	0.0	0.0	2.0	2.0	0.0	3.0	10.0	48.0	18.0	11.0	37.0	7.0	4.0	23.0	0.0	14.0	24.0	7.0	13.0	16.0	9.0	19.0	9.0	5.0	4.0	1.0	14.0	18.0	10.0	4.0	5.0	2.0	14.0	1.0	4.0	4.0	9.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Veillonella	4.0	3.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae];g__	181.0	184.0	169.0	305.0	79.0	125.0	16.0	17.0	2.0	8.0	23.0	210.0	518.0	136.0	70.0	151.0	388.0	74.0	88.0	373.0	747.0	249.0	325.0	260.0	114.0	293.0	656.0	279.0	171.0	276.0	181.0	167.0	117.0	349.0	153.0	150.0	90.0	68.0	50.0	120.0	139.0	98.0	84.0	118.0	111.0	107.0	80.0	73.0	131.0	92.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae];g__Mogibacterium	19.0	9.0	94.0	5.0	14.0	31.0	20.0	0.0	2.0	0.0	8.0	8.0	18.0	14.0	14.0	11.0	21.0	54.0	11.0	15.0	25.0	2.0	2.0	12.0	5.0	37.0	42.0	33.0	7.0	6.0	7.0	18.0	5.0	40.0	24.0	21.0	7.0	18.0	3.0	0.0	7.0	4.0	13.0	3.0	4.0	7.0	7.0	8.0	7.0	8.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia	1977.0	0.0	6.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	10.0	5.0	30.0	6.0	9.0	4.0	3.0	0.0	3.0	3.0	0.0	0.0	0.0	27.0	15.0	60.0	12.0	13.0	7.0	12.0	14.0	5.0	27.0	6.0	18.0	447.0	108.0	2.0	30.0	24.0	229.0	277.0	5.0	4.0	38.0	7.0	5.0	28.0	486.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__RFN20	0.0	26.0	36.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	75.0	0.0	31.0	7.0	12.0	2.0	1.0	9.0	4.0	9.0	69.0	0.0	4.0	21.0	18.0	74.0	12.0	94.0	0.0	10.0	1.0	2.0	18.0	6.0	0.0	24.0	12.0	0.0	3.0	28.0	4.0	38.0	12.0	12.0	9.0	25.0	2.0	6.0	15.0	2.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__[Eubacterium]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__p-75-a5	15.0	3.0	12.0	7.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	9.0	4.0	1.0	2.0	1.0	16.0	4.0	3.0	10.0	3.0	0.0	4.0	1.0	7.0	10.0	2.0	2.0	2.0	3.0	3.0	1.0	5.0	1.0	3.0	4.0	17.0	1.0	1.0	4.0	1.0	7.0	6.0	9.0	0.0	3.0	7.0	4.0	3.0
k__Bacteria;p__Firmicutes;c__OPB54;o__;f__;g__	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	7.0	2.0	1.0	1.0	3.0	0.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	2.0	1.0	1.0	3.0	2.0	0.0	4.0	0.0	5.0	1.0	1.0	2.0
k__Bacteria;p__Gemmatimonadetes;c__Gemm-1;o__;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Victivallales;f__Victivallaceae;g__	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Phenylobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	9.0	3.0	1.0	0.0	3.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__;g__	1.0	1.0	6.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	7.0	5.0	0.0	0.0	1.0	2.0	0.0	3.0	3.0	0.0	1.0	2.0	5.0	5.0	6.0	15.0	0.0	5.0	0.0	4.0	3.0	4.0	3.0	0.0	3.0	0.0	1.0	2.0	1.0	0.0	3.0	0.0	0.0	0.0	4.0	3.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	9.0	1.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Aurantimonadaceae;g__	0.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	3.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	7.0	1.0	0.0	0.0	2.0	1.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	5.0	1.0	1.0	0.0	0.0	0.0	0.0	4.0	1.0	3.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Balneimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	34.0	3.0	0.0	0.0	0.0	1.0	0.0	5.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	2.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Bradyrhizobium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	6.0	2.0	0.0	0.0	0.0	0.0	0.0	6.0	1.0	5.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Devosia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	2.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	8.0	1.0	14.0	3.0	1.0	0.0	2.0	0.0	0.0	12.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Pedomicrobium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Rhodoplanes	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	10.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae;g__	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	1.0	12.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae;g__Methylobacterium	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	4.0	1.0	1.0	0.0	0.0	0.0	1.0	6.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylocystaceae;g__	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	2.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
